customer_id,age,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,customer_satisfaction,support_calls,churn
CUST_008863,38,Male,0,Yes,Yes,23,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,54.46,1330.3,3,0,No
CUST_008864,20,Male,0,No,No,72,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,46.08,3077.84,4,3,No
CUST_008865,52,Male,0,Yes,Yes,13,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),75.28,1000.42,4,1,No
CUST_008866,64,Female,0,No,Yes,17,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),38.44,607.13,4,2,No
CUST_008867,49,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,64.66,67.76,3,0,Yes
CUST_008868,32,Female,0,Yes,No,70,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,35.08,2491.55,3,1,No
CUST_008869,45,Female,0,No,No,21,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),56.88,1276.19,3,1,No
CUST_008870,24,Male,0,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),27.4,282.06,3,0,No
CUST_008871,60,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),74.44,68.81,1,2,No
CUST_008872,46,Female,0,No,No,10,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),63.7,684.9,4,2,No
CUST_008873,18,Female,0,Yes,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),34.85,37.94,4,3,No
CUST_008874,40,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),48.63,446.19,4,1,No
CUST_008875,51,Female,0,No,No,72,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,51.94,4055.88,3,1,No
CUST_008876,40,Male,0,No,Yes,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),49.3,185.18,4,3,No
CUST_008877,40,Female,0,Yes,Yes,18,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,45.05,872.39,2,4,No
CUST_008878,26,Female,0,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,31.46,135.39,5,4,Yes
CUST_008879,53,Female,0,Yes,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.38,1291.42,4,3,No
CUST_008880,35,Female,0,No,Yes,19,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,63.08,1307.37,4,1,No
CUST_008881,18,Female,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,53.39,270.42,4,1,No
CUST_008882,39,Female,0,Yes,No,48,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,42.8,2015.33,4,1,No
CUST_008883,59,Female,0,No,No,36,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Electronic check,47.12,1669.18,4,5,No
CUST_008884,39,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,34.95,2369.31,2,2,Yes
CUST_008885,71,Female,1,Yes,No,1,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,30.09,32.12,4,3,No
CUST_008886,51,Male,0,No,No,14,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,26.31,371.1,3,2,No
CUST_008887,50,Male,0,Yes,Yes,72,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),67.86,4455.21,2,3,No
CUST_008888,43,Male,0,No,No,40,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),60.32,2353.73,4,4,No
CUST_008889,43,Male,0,No,No,42,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,74.48,3330.65,5,0,No
CUST_008890,41,Male,0,Yes,No,23,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),59.36,1252.26,4,1,No
CUST_008891,40,Female,0,Yes,No,29,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),42.66,1275.63,3,4,No
CUST_008892,52,Male,0,Yes,No,39,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),74.5,2944.65,4,2,Yes
CUST_008893,30,Female,0,Yes,Yes,2,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),78.82,145.85,3,2,Yes
CUST_008894,28,Male,0,Yes,No,28,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),87.12,2389.98,4,1,No
CUST_008895,28,Male,0,Yes,No,40,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),52.56,2053.34,4,3,No
CUST_008896,75,Male,1,No,No,1,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,53.11,51.83,5,0,No
CUST_008897,52,Male,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,26.3,195.79,3,2,No
CUST_008898,49,Female,0,Yes,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,38.66,371.15,4,3,No
CUST_008899,29,Female,0,Yes,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),52.32,2212.84,5,3,No
CUST_008900,54,Male,0,No,No,36,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,74.94,2925.32,4,3,No
CUST_008901,43,Male,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),25.69,619.52,2,0,Yes
CUST_008902,48,Female,0,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.27,934.0,2,2,No
CUST_008903,30,Male,0,No,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,52.63,788.62,2,5,Yes
CUST_008904,47,Male,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,41.32,1826.14,4,6,No
CUST_008905,38,Female,0,No,Yes,6,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,87.48,522.11,2,1,Yes
CUST_008906,33,Male,0,Yes,No,29,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,47.85,1338.73,3,2,No
CUST_008907,56,Female,0,No,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,41.56,259.44,4,4,No
CUST_008908,21,Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),35.62,32.51,4,2,No
CUST_008909,53,Male,0,No,No,8,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,45.7,350.42,4,4,No
CUST_008910,55,Male,0,Yes,Yes,16,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),34.41,504.02,3,1,No
CUST_008911,31,Female,0,No,Yes,44,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),60.88,2581.47,4,5,No
CUST_008912,32,Male,0,No,No,17,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),55.3,925.07,3,2,No
CUST_008913,41,Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),22.08,84.82,3,0,No
CUST_008914,49,Female,0,No,No,72,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,38.15,2841.61,4,3,No
CUST_008915,42,Male,0,Yes,No,7,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,54.78,392.29,3,0,Yes
CUST_008916,51,Female,0,No,No,72,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,54.36,3872.69,5,3,No
CUST_008917,71,Male,1,No,No,66,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,67.32,4145.18,4,3,No
CUST_008918,37,Male,0,Yes,Yes,18,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),60.63,1047.1,4,0,No
CUST_008919,19,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,60.27,108.54,1,2,No
CUST_008920,57,Female,0,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,48.96,1389.12,3,5,Yes
CUST_008921,70,Female,1,No,No,44,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),45.42,1949.89,4,1,No
CUST_008922,50,Male,0,No,Yes,14,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),63.73,904.22,5,1,No
CUST_008923,28,Female,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),48.39,289.6,5,1,Yes
CUST_008924,43,Male,0,No,Yes,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,25.28,946.41,2,6,No
CUST_008925,28,Female,0,No,No,18,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,43.29,815.64,5,3,No
CUST_008926,54,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,68.36,345.44,4,3,No
CUST_008927,24,Female,0,No,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,49.95,3734.48,4,2,No
CUST_008928,40,Female,0,No,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),29.17,2142.79,4,0,No
CUST_008929,29,Female,0,Yes,No,10,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),72.84,678.9,2,2,Yes
CUST_008930,46,Female,0,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),35.5,32.7,3,3,Yes
CUST_008931,39,Female,0,No,No,23,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),48.42,1112.37,2,0,Yes
CUST_008932,47,Female,0,No,No,9,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,56.0,548.86,1,0,No
CUST_008933,45,Female,0,Yes,No,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),37.71,34.48,5,4,Yes
CUST_008934,30,Female,0,Yes,No,53,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.17,4121.88,4,2,Yes
CUST_008935,54,Female,0,Yes,Yes,72,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),39.74,2888.16,3,1,Yes
CUST_008936,44,Male,0,No,No,10,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),41.02,450.36,4,1,No
CUST_008937,30,Male,0,No,No,32,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),56.87,1812.38,3,1,No
CUST_008938,78,Female,1,No,No,1,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),64.71,67.83,3,2,Yes
CUST_008939,52,Male,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),66.09,724.3,3,4,No
CUST_008940,42,Female,0,Yes,No,2,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,43.25,85.91,4,3,No
CUST_008941,66,Male,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,35.85,33.88,4,3,No
CUST_008942,72,Male,1,Yes,No,21,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),71.26,1532.72,5,6,No
CUST_008943,42,Female,0,No,Yes,38,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,29.14,1214.0,3,1,No
CUST_008944,50,Female,0,Yes,Yes,14,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),61.75,864.44,5,1,No
CUST_008945,30,Male,0,Yes,No,17,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,43.36,759.03,4,2,No
CUST_008946,42,Female,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,41.6,314.22,5,1,No
CUST_008947,42,Female,0,Yes,No,31,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Mailed check,29.89,915.81,5,2,No
CUST_008948,47,Male,0,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),41.69,415.72,4,1,No
CUST_008949,49,Male,0,Yes,No,1,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),47.66,45.69,3,1,Yes
CUST_008950,53,Male,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,37.64,144.73,4,1,Yes
CUST_008951,48,Male,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,37.57,107.58,4,4,No
CUST_008952,26,Male,0,Yes,No,13,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,35.03,457.16,2,1,Yes
CUST_008953,30,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.95,32.23,1,3,Yes
CUST_008954,36,Male,0,No,Yes,39,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,68.12,2654.7,4,2,No
CUST_008955,40,Female,0,No,No,57,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),34.57,2104.24,5,5,No
CUST_008956,60,Female,0,No,Yes,6,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,59.91,388.05,3,1,Yes
CUST_008957,27,Female,0,No,No,15,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,36.72,597.21,4,0,No
CUST_008958,39,Male,0,Yes,Yes,17,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),64.09,1078.26,3,3,No
CUST_008959,59,Female,0,Yes,Yes,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),79.98,5948.48,3,1,No
CUST_008960,40,Female,0,Yes,Yes,1,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),58.83,55.06,3,2,No
CUST_008961,51,Female,0,Yes,No,26,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,56.46,1508.28,3,1,No
CUST_008962,42,Female,0,No,No,10,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),75.75,686.36,3,0,No
CUST_008963,48,Female,0,Yes,No,16,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Electronic check,50.58,835.03,3,1,No
CUST_008964,41,Female,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.01,116.15,4,1,No
CUST_008965,55,Female,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),41.87,170.46,4,4,No
CUST_008966,21,Male,0,No,No,6,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),87.29,481.03,3,3,No
CUST_008967,39,Male,0,No,No,1,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,75.61,75.0,5,4,Yes
CUST_008968,49,Male,0,No,Yes,7,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),74.74,539.06,2,2,No
CUST_008969,53,Male,0,No,Yes,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,27.28,705.94,3,4,No
CUST_008970,67,Male,1,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),27.01,652.6,5,4,No
CUST_008971,39,Female,0,No,No,19,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),53.94,928.18,2,2,No
CUST_008972,67,Male,1,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),70.41,64.51,2,1,Yes
CUST_008973,35,Female,0,No,No,3,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,61.53,173.54,4,1,Yes
CUST_008974,64,Female,0,Yes,No,44,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),56.92,2714.74,4,2,No
CUST_008975,57,Male,0,Yes,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,36.91,281.8,2,0,No
CUST_008976,31,Male,0,No,No,58,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,54.3,2985.24,3,1,No
CUST_008977,49,Male,0,Yes,No,49,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.92,1067.2,3,2,No
CUST_008978,44,Female,0,Yes,Yes,4,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,59.67,249.75,4,2,No
CUST_008979,54,Female,0,Yes,Yes,54,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),43.0,2381.57,3,2,No
CUST_008980,41,Male,0,No,Yes,23,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),46.03,1079.36,4,1,No
CUST_008981,40,Female,0,No,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),53.63,1231.08,4,2,No
CUST_008982,65,Female,1,No,Yes,45,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.38,2468.68,4,1,No
CUST_008983,43,Male,0,No,No,12,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),64.03,712.82,5,1,No
CUST_008984,57,Female,0,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,31.18,941.28,4,0,No
CUST_008985,41,Female,0,No,No,26,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),54.33,1337.09,4,5,No
CUST_008986,69,Male,1,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),53.4,1982.22,3,3,No
CUST_008987,34,Female,0,No,No,25,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,48.55,1237.67,3,3,No
CUST_008988,35,Male,0,Yes,No,2,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,No,Mailed check,49.25,102.67,4,3,No
CUST_008989,67,Male,1,Yes,No,8,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,67.28,537.87,5,2,No
CUST_008990,38,Male,0,Yes,No,67,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,47.98,2966.34,3,1,No
CUST_008991,69,Female,1,Yes,No,6,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Electronic check,66.09,417.32,2,2,Yes
CUST_008992,58,Female,0,Yes,No,15,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,83.59,1281.37,2,3,Yes
CUST_008993,42,Male,0,Yes,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),25.16,257.21,4,4,Yes
CUST_008994,18,Male,0,Yes,No,2,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,62.75,120.0,5,2,No
CUST_008995,44,Male,0,Yes,No,4,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,49.42,200.58,3,3,No
CUST_008996,46,Female,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,48.74,421.38,3,0,No
CUST_008997,62,Male,0,No,No,14,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Credit card (automatic),51.16,699.4,2,4,Yes
CUST_008998,68,Female,1,Yes,No,49,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,37.0,1843.18,2,4,No
CUST_008999,34,Female,0,Yes,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,32.92,517.77,4,1,No
CUST_009000,57,Female,0,No,No,25,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),54.58,1331.31,3,1,Yes
CUST_009001,56,Male,0,No,No,13,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),26.57,376.22,5,2,Yes
CUST_009002,61,Male,0,No,No,48,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),86.3,3951.94,5,5,Yes
CUST_009003,52,Male,0,Yes,No,26,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),65.53,1808.17,4,1,No
CUST_009004,18,Female,0,No,No,2,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),78.0,168.74,4,0,No
CUST_009005,42,Female,0,Yes,No,15,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,54.43,896.89,4,3,No
CUST_009006,27,Female,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),82.8,3426.57,5,1,No
CUST_009007,41,Male,0,No,Yes,31,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,65.72,1927.73,2,2,No
CUST_009008,59,Female,0,No,Yes,56,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Credit card (automatic),28.5,1604.62,5,3,No
CUST_009009,49,Male,0,Yes,No,6,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,83.26,505.91,4,1,No
CUST_009010,62,Male,0,No,No,72,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),39.14,3001.0,4,2,No
CUST_009011,50,Female,0,Yes,Yes,8,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),36.91,273.94,3,2,No
CUST_009012,25,Male,0,No,No,1,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),71.74,70.65,5,4,No
CUST_009013,18,Female,0,Yes,Yes,16,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.34,495.61,4,0,No
CUST_009014,47,Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),50.47,110.66,1,0,No
CUST_009015,41,Female,0,No,Yes,27,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,44.93,1235.8,1,1,No
CUST_009016,30,Male,0,Yes,Yes,55,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,76.22,4237.77,4,2,Yes
CUST_009017,19,Male,0,Yes,Yes,61,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,53.17,3006.6,4,0,No
CUST_009018,33,Male,0,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,37.25,894.17,4,3,Yes
CUST_009019,42,Male,0,Yes,No,18,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),90.48,1525.86,3,0,Yes
CUST_009020,54,Female,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),37.99,2482.32,5,2,No
CUST_009021,47,Female,0,Yes,Yes,20,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,40.09,804.46,3,2,No
CUST_009022,69,Male,1,No,No,62,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,74.24,4745.11,4,1,No
CUST_009023,29,Female,0,Yes,Yes,59,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Mailed check,55.77,3392.67,2,1,No
CUST_009024,58,Female,0,Yes,Yes,8,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),35.75,304.15,3,2,No
CUST_009025,45,Male,0,Yes,No,1,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),73.82,77.25,5,1,No
CUST_009026,55,Male,0,No,No,13,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),44.1,539.53,3,2,Yes
